start,end,timemiddle,gesture,has_motion,nodding_prob,turning_prob
0.0,0.8341666666666667,0.41708333333333336,stationary,0.0012067052302882075,0.7074046730995178,0.29259535670280457
0.25,1.0841666666666667,0.6670833333333334,stationary,0.09061454981565475,0.5636990666389465,0.4363008737564087
0.5,1.3341666666666667,0.9170833333333334,stationary,0.5733809471130371,0.1731739044189453,0.8268260955810547
0.75,1.5841666666666667,1.1670833333333333,undefined,0.8594459891319275,0.8257107138633728,0.17428931593894958
1.0,1.8341666666666667,1.4170833333333333,stationary,3.5109729651594535e-05,0.6284534335136414,0.37154653668403625
1.25,2.0841666666666665,1.6670833333333333,stationary,0.01097579300403595,0.8785056471824646,0.12149439752101898
1.5,2.3341666666666665,1.9170833333333333,stationary,0.0010909822303801775,0.48151764273643494,0.5184822678565979
1.75,2.5841666666666665,2.1670833333333333,stationary,1.007115588436136e-05,0.6392154097557068,0.36078453063964844
2.0,2.8341666666666665,2.4170833333333333,stationary,4.779753908223938e-06,0.31594952940940857,0.684050440788269
2.25,3.0841666666666665,2.6670833333333333,stationary,7.700212336203549e-06,0.23846010863780975,0.761539876461029
2.5,3.3341666666666665,2.9170833333333333,stationary,2.159902351195342e-06,0.5137448906898499,0.48625513911247253
2.75,3.5841666666666665,3.1670833333333333,stationary,4.107610038772691e-06,0.42928335070610046,0.5707166790962219
3.0,3.8341666666666665,3.4170833333333333,stationary,1.1777845429605804e-05,0.2055361270904541,0.7944638729095459
3.25,4.0841666666666665,3.6670833333333333,stationary,5.845245141244959e-06,0.20701110363006592,0.7929889559745789
3.5,4.3341666666666665,3.9170833333333333,stationary,3.0350012821145356e-05,0.3177747130393982,0.6822252869606018
3.75,4.5841666666666665,4.167083333333333,stationary,6.888140342198312e-05,0.2861051857471466,0.713894784450531
4.0,4.8341666666666665,4.417083333333333,stationary,0.00016641919501125813,0.3887004256248474,0.6112996339797974
4.25,5.0841666666666665,4.667083333333333,stationary,8.206311576941516e-07,0.4847148656845093,0.5152851343154907
4.5,5.3341666666666665,4.917083333333333,stationary,6.015800408931682e-07,0.788239598274231,0.21176037192344666
4.75,5.5841666666666665,5.167083333333333,stationary,0.0015305884880945086,0.5889350175857544,0.4110649824142456
5.0,5.8341666666666665,5.417083333333333,stationary,0.007476584520190954,0.7821041345596313,0.21789582073688507
5.25,6.0841666666666665,5.667083333333333,stationary,0.00017574841331224889,0.5089666247367859,0.49103331565856934
5.5,6.3341666666666665,5.917083333333333,stationary,0.00019091017020400614,0.657998263835907,0.34200170636177063
5.75,6.5841666666666665,6.167083333333333,stationary,1.2889156096207444e-05,0.4067392647266388,0.5932608246803284
6.0,6.8341666666666665,6.417083333333333,stationary,0.00010776166163850576,0.6198575496673584,0.380142480134964
6.25,7.0841666666666665,6.667083333333333,stationary,1.6893816336960299e-06,0.2291988730430603,0.7708011269569397
6.5,7.3341666666666665,6.917083333333333,stationary,1.5695848560426384e-05,0.40059927105903625,0.5994007587432861
6.75,7.5841666666666665,7.167083333333333,stationary,8.643357318760536e-07,0.2722707986831665,0.7277292013168335
7.0,7.8341666666666665,7.417083333333333,stationary,2.6866973712458275e-06,0.19199152290821075,0.8080084323883057
7.25,8.084166666666667,7.667083333333333,stationary,1.8123420886695385e-05,0.39033204317092896,0.609667956829071
7.5,8.334166666666667,7.917083333333333,stationary,7.048107818263816e-06,0.4074079394340515,0.5925920009613037
7.75,8.584166666666667,8.167083333333334,stationary,2.0822610622417415e-06,0.43178239464759827,0.5682176351547241
8.0,8.834166666666667,8.417083333333334,stationary,2.0935128759447252e-06,0.46615102887153625,0.5338489413261414
8.25,9.084166666666667,8.667083333333334,stationary,0.0021541048772633076,0.6080807447433472,0.39191925525665283
8.5,9.334166666666667,8.917083333333334,stationary,1.259659029528848e-06,0.8730045557022095,0.12699545919895172
8.75,9.584166666666667,9.167083333333334,stationary,1.8064642972603906e-06,0.9398443698883057,0.06015568599104881
9.0,9.834166666666667,9.417083333333334,stationary,1.2298844467295567e-06,0.6207813024520874,0.3792186677455902
9.25,10.084166666666667,9.667083333333334,stationary,1.781842797754507e-06,0.8586239218711853,0.1413760632276535
9.5,10.334166666666667,9.917083333333334,stationary,1.4948136595194228e-06,0.9401512742042542,0.05984869599342346
9.75,10.584166666666667,10.167083333333334,stationary,5.696748758055037e-06,0.9305959939956665,0.06940397620201111
10.0,10.834166666666667,10.417083333333334,stationary,3.874337721754273e-07,0.8905903697013855,0.10940956324338913
10.25,11.084166666666667,10.667083333333334,stationary,3.834616109088529e-06,0.7424174547195435,0.25758254528045654
10.5,11.334166666666667,10.917083333333334,stationary,2.7832462365040556e-05,0.5340782999992371,0.4659216105937958
10.75,11.584166666666667,11.167083333333334,stationary,3.39174721375457e-06,0.5237595438957214,0.47624045610427856
11.0,11.834166666666667,11.417083333333334,stationary,9.813066753849853e-06,0.2221764624118805,0.7778235673904419
11.25,12.084166666666667,11.667083333333334,stationary,7.661422569071874e-05,0.37303897738456726,0.6269609928131104
11.5,12.334166666666667,11.917083333333334,stationary,2.925086118921172e-05,0.25308477878570557,0.7469152212142944
11.75,12.584166666666667,12.167083333333334,stationary,1.8163807908422314e-05,0.24818505346775055,0.7518149018287659
12.0,12.834166666666667,12.417083333333334,stationary,0.0005097669782117009,0.3705861270427704,0.629413902759552
12.25,13.084166666666667,12.667083333333334,stationary,7.862530765123665e-06,0.2141948938369751,0.7858051061630249
12.5,13.334166666666667,12.917083333333334,stationary,2.4566206775489263e-06,0.299964040517807,0.7000359892845154
12.75,13.584166666666667,13.167083333333334,stationary,1.5818429801583989e-06,0.4289219081401825,0.5710780620574951
13.0,13.834166666666667,13.417083333333334,stationary,4.87072866235394e-05,0.36803486943244934,0.631965160369873
13.25,14.084166666666667,13.667083333333334,stationary,1.9394436094444245e-05,0.2894030213356018,0.7105969786643982
13.5,14.334166666666667,13.917083333333334,stationary,1.178713864646852e-05,0.19189561903476715,0.8081043362617493
13.75,14.584166666666667,14.167083333333334,stationary,1.5838757462915964e-05,0.25349581241607666,0.7465041875839233
14.0,14.834166666666667,14.417083333333334,stationary,0.0004637168312910944,0.4220132827758789,0.5779866576194763
14.25,15.084166666666667,14.667083333333334,stationary,5.312404391588643e-05,0.20344121754169464,0.7965587377548218
14.5,15.334166666666667,14.917083333333334,stationary,5.068452810519375e-05,0.6348303556442261,0.36516961455345154
14.75,15.584166666666667,15.167083333333334,stationary,0.020935339853167534,0.42825430631637573,0.5717456936836243
15.0,15.834166666666667,15.417083333333334,stationary,0.00013408345694188029,0.3978140950202942,0.6021859645843506
